hmis_record_id,person_id,hmis_client_unique_id,first_name,last_name,date_of_birth,ssn_last4,name_data_quality,dob_data_quality,ssn_data_quality,gender_hmis,race_ethnicity_all,veteran_status,disabling_condition,prior_living_situation_code,prior_living_situation_desc,enrollment_id,program_type,coc_region,program_start_date,program_exit_date,exit_reason_code,exit_reason_desc,housing_status_at_exit,destination_at_exit,ce_event_type,ce_event_date,vi_spdat_score,vi_spdat_score_date,chronic_homeless_status,referral_id,referral_status_code,referral_status_desc,referral_agency,referral_date,active_roi,revoked_consent,last_activity_date,last_activity_agency,data_source,hmis_platform
2d7e5e87-94c8-4df0-93f9-4882027b3df5,6b794401-474e-4d02-993b-97ff21059963,0d2f0491-3e66-46ab-8dee-e725ecf1ac00,Jennifer,Chen,1950-08-15,4594,Full name reported,Full DOB reported,Partial SSN,male,Black or African American|Asian; Not Hispanic or Latino,No,Yes,DO,Doubled up with family or friends,02b9860a-9902-4b90-a684-7f51a9b6dd37,Homelessness Prevention,Portland/Multnomah County CoC,20251113,,,,,,Problem Solving,20251019,0,20250809,No,7b26929d-6cbb-40e4-8584-0d20b274f5f4,pending,Pending,Providence Portland Medical Center,20260204,Yes,No,20251023,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
7c12bb62-938e-48b6-9796-f29fa5ddba70,bdf5aec2-e40a-4371-b42e-739278c0d3a5,7eed7259-7bd3-4ebb-ac6d-80f292fa56aa,Jennifer,Taylor,1979-11-07,3569,Full name reported,Client doesn't know,Partial SSN,female,Native Hawaiian or Other Pacific Islander; Hispanic or Latino,No,Yes,OT,Other,b193c839-4e06-4343-a403-22e4dba2e5e8,Rapid Re-Housing,Oregon Balance of State CoC,20241014,20241124,04,Non-payment of rent or occupancy charge,Housed,Permanent housing,Problem Solving,20251109,2,20250914,No,c6b98bd8-b237-4fd4-8798-37906d1abfff,pending,Pending,Salem Health,20250308,Yes,No,20260107,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
5c7202f8-dfef-4f12-84d7-a74ada4a27d5,0c0531b5-a039-464f-b43b-dc353ba1bf09,58593086-7afc-45ce-9afe-df252e750018,John,Taylor,1986-11-29,5933,Full name reported,Full DOB reported,Client doesn't know,female,American Indian or Alaska Native|White; Not Hispanic or Latino,No,Yes,DO,Doubled up with family or friends,5784d4d2-6c79-41fd-9298-314b5549b151,Permanent Supportive Housing,Portland/Multnomah County CoC,20250721,,,,,,Referral to PSH,20251120,14,20250923,No,ffbdba91-b519-4336-a067-7809228c3274,accepted,Accepted,Legacy Emanuel Medical Center,20260104,Yes,No,20251013,Legacy Emanuel Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
ee8e7139-5f54-456f-bfbd-200c9061b3fe,a032c078-04d8-4edd-b819-1745eb524040,2cdacef2-e481-4f7b-9270-780525f5aa15,Liam,Taylor,1941-04-17,7529,Full name reported,Full DOB reported,Partial SSN,female,Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,No,PH,Permanent Housing,97939809-06db-4334-88c3-0f8ffa57cf39,Permanent Supportive Housing,Eugene/Springfield CoC,20250715,,,,,,VI-SPDAT Assessment,20250312,17,20251230,No,d3a1cc88-a9d1-488a-91d4-2df5df743b93,accepted,Accepted,Salem Health,20251217,Yes,No,20250920,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
e57ae9f5-b421-4c49-ae12-6193f64ab680,cac60b57-3a6b-4857-aec7-907e4a26ca2a,e6c0a49f-84d3-4aae-8d55-9a6d1c6a3441,Carlos,Khan,1967-04-12,7392,Full name reported,Full DOB reported,Partial SSN,female,Asian|American Indian or Alaska Native; Not Hispanic or Latino,Yes,Yes,ES,Emergency Shelter,58d39b82-415b-4751-909f-d31783a17a12,Other,Oregon Balance of State CoC,20240415,20240817,06,Needs could not be met by program,Housed,Institutional,VI-SPDAT Assessment,20251028,14,20250325,Unknown,0634be17-3e48-4187-ba81-3618aed711d6,pending,Pending,Salem Health,20260208,Yes,No,20260222,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
694d0ddf-05e7-4dfd-86f2-bd6f1626d40f,2fb2c9e7-71c0-4fb3-bf61-cb51c78e1455,90c3d107-fc2e-49e3-a04f-96c11971ff80,John,White,1957-11-14,4496,Full name reported,Full DOB reported,Client refused,male,Black or African American|Asian; Not Hispanic or Latino,No,No,OT,Other,8935c93a-b51d-4115-ba4f-10bddd7d7d95,Emergency Shelter,Portland/Multnomah County CoC,20240430,20240902,06,Needs could not be met by program,Housed,Permanent housing,VI-SPDAT Assessment,20250924,11,20251011,No,58e0dc91-b618-473f-bfbd-5f536b8ec351,pending,Pending,Legacy Emanuel Medical Center,20260206,Yes,No,20250930,Legacy Emanuel Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
2e717ef2-9e79-4da7-a353-d2d35ca240df,5d45de9c-39b4-46b5-abfa-ffd6fa3db85a,f23d03dd-e8b4-4b13-b917-844d3cadce49,Ethan,Khan,2012-05-03,3993,Full name reported,Full DOB reported,Client doesn't know,female,White; Not Hispanic or Latino,No,Yes,OT,Other,6f820666-a9a6-46fb-a402-7ebd6cd2d819,Permanent Supportive Housing,Oregon Balance of State CoC,20240605,20250325,99,Unknown/other,Housed,Other,Problem Solving,20250924,16,20251117,Yes,d29674aa-412e-4a45-8819-bb3dab44fa31,pending,Pending,Legacy Emanuel Medical Center,20250507,Yes,No,20251220,Legacy Emanuel Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
622c7ff7-6a2c-484e-9173-71b1c4f08ef9,761f6c12-45f6-4203-b611-f0eeba038323,8d4d9064-df02-4e9e-84c2-4f9482517106,Rosa,Anderson,1995-02-04,9067,Full name reported,Full DOB reported,Client refused,male,Asian; Not Hispanic or Latino,No,No,OT,Other,cf072b90-de80-41e5-9f5c-57749ec0f15d,Emergency Shelter,Portland/Multnomah County CoC,20240502,20241105,01,Left for a housing opportunity before completing program,Housed,Temporary housing,Phone Intake,20250320,16,20251212,Yes,e6da9712-2587-4d80-9d50-967b3753b2b6,accepted,Accepted,Salem Health,20251012,Yes,No,20260206,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
1f3b3f0b-aad0-4982-9b4a-9d88faa7b757,f27b5f28-b898-4d4e-bd50-16abcc4e4cbd,72ff60de-0669-4105-9c60-53541daaa66f,Jennifer,Khan,2021-01-07,9564,Full name reported,Full DOB reported,Partial SSN,male,Black or African American|Asian; Not Hispanic or Latino,No,Yes,PH,Permanent Housing,fe69ec29-a132-436f-a8b7-c30932950f7d,Homelessness Prevention,Eugene/Springfield CoC,20250922,,,,,,Problem Solving,20250425,16,20251001,No,a71930d6-7927-4bf2-be70-c6cbfee18a53,pending,Pending,Legacy Emanuel Medical Center,20250502,Yes,No,20260118,Legacy Emanuel Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
b43a787c-4678-4e0b-a5f8-7df0937db43e,2b3afd10-9170-4c99-896c-700c1f378eae,9527605b-66d3-4067-ba3c-4126604e43e4,Yuki,Brown,1951-12-18,8302,Full name reported,Full DOB reported,Client doesn't know,male,American Indian or Alaska Native; Hispanic or Latino,No,No,TH,Transitional Housing,f58d7101-814a-4423-a477-b42894eae681,Homelessness Prevention,Oregon Balance of State CoC,20240615,,,,,,Referral to PSH,20260129,3,20250602,No,051e7b8c-b289-4798-8bf0-bc7da83b020f,accepted,Accepted,Salem Health,20250515,Yes,No,20251128,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
df054c4c-5855-45b6-81a2-12ed5bb571fa,350acd1f-f334-4fde-b163-77d6702c9c0a,fc2d098c-c4d8-4d97-b931-ef93e9be952a,Destiny,Smith,2004-12-09,3527,Client refused,Full DOB reported,Client refused,male,White|American Indian or Alaska Native; Not Hispanic or Latino,No,No,HH,Place not meant for human habitation,109e2927-5da7-45c3-986a-e3004c2fa7bb,Other,Oregon Balance of State CoC,20250324,20250523,06,Needs could not be met by program,Unknown,Temporary housing,Problem Solving,20251015,9,20250806,Yes,d5b1fff6-f09d-4142-86ff-45eccf1d8f20,accepted,Accepted,Providence Portland Medical Center,20250326,Yes,No,20251214,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
1065e968-eadc-47d6-a86d-7c27831d0975,cfb0765f-e0d8-466e-9d62-9eb94d1ff2ea,a55042d8-84a8-43d8-b4d4-7a711164f131,Priya,Williams,2017-08-26,3104,Client refused,Full DOB reported,Partial SSN,male,American Indian or Alaska Native|Black or African American; Hispanic or Latino,No,Client refused,HO,Hotel/motel,7a572be1-0f4a-4985-b8ee-94eee4c943d0,Street Outreach,Portland/Multnomah County CoC,20251111,,,,,,Problem Solving,20251201,7,20260107,No,71c8f3b7-6a25-42f4-9d35-d34b9e9f246a,pending,Pending,Salem Health,20250608,Yes,No,20250920,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
d9b0b240-9853-4df7-ba85-39dacfdb9127,b4e57b92-035d-4396-8c72-fe77c9055e13,a327401d-ab3b-4cae-8e99-7c021ffc5532,Samuel,Johnson,1957-12-11,5492,Full name reported,Approx/partial DOB,Full SSN reported,male,Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,No,TH,Transitional Housing,86c884df-1da1-416d-a86c-bb2377282413,Homelessness Prevention,Portland/Multnomah County CoC,20250814,20260527,04,Non-payment of rent or occupancy charge,Housed,Temporary housing,Emergency Shelter Placement,20251114,7,20250701,No,8340038c-9d98-4062-a0ff-181e5731b365,no_show,No Show,Legacy Emanuel Medical Center,20250818,Yes,No,20250921,Legacy Emanuel Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
55aca31c-bb8c-415e-9244-f76e17fcf96f,2e2cfd7a-267a-4ee7-8072-24db5a609b0d,c7daed91-d212-43ec-8795-ed15283afd9c,Fatima,Brown,1970-04-18,8403,Full name reported,Full DOB reported,Full SSN reported,male,Native Hawaiian or Other Pacific Islander; Hispanic or Latino,No,No,HO,Hotel/motel,b2827737-c9a7-4662-8d54-1cd54e073997,Emergency Shelter,Oregon Balance of State CoC,20250130,20260107,06,Needs could not be met by program,Unknown,Permanent housing,Housing Identified,20260105,14,20251005,No,e0118151-5992-4f96-8691-6378d4a8e465,accepted,Accepted,PeaceHealth Sacred Heart,20251128,Yes,No,20251008,PeaceHealth Sacred Heart,BitFocus-Clarity-HMIS,BitFocus Clarity
aff01d15-d14b-4e5a-b86d-d7c06b886f35,95948ec3-55db-4676-bc56-7d6b23b95c97,4bee9e27-d790-44f0-8318-c642da6ae9b4,Aisha,Jackson,2011-01-30,5354,Full name reported,Full DOB reported,Full SSN reported,female,American Indian or Alaska Native; Not Hispanic or Latino,No,No,HO,Hotel/motel,0687da1d-4207-41e0-b228-6d7086b86b0a,Other,Oregon Balance of State CoC,20241229,,,,,,Referral,20250507,1,20250831,No,58e6b967-6eda-4cbc-b2be-b356badc9e05,accepted,Accepted,Salem Health,20250910,Yes,No,20250920,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
68737fc2-88e9-4bbe-822b-37a722828efc,126f0029-113c-404a-963e-c8730d6e1b37,0eb2af82-c132-4a8d-b45f-ae3949caaa37,Noah,Garcia,1959-09-25,7348,Full name reported,Full DOB reported,Full SSN reported,male,American Indian or Alaska Native; Not Hispanic or Latino,No,No,HO,Hotel/motel,1b126dd5-d6f1-4607-9670-605df1b0f272,Rapid Re-Housing,Oregon Balance of State CoC,20240630,20250311,99,Unknown/other,Not Housed,Permanent housing,Emergency Shelter Placement,20251108,6,20250922,Unknown,44edd577-fd09-4e3a-b4d7-d9b4e92e11ab,pending,Pending,Legacy Emanuel Medical Center,20251113,Yes,No,20251109,Legacy Emanuel Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
042588e8-641f-4302-a8d6-ae163357e6f8,f3bd4f34-45b4-4937-9cf9-f106c68843d5,2b3ce603-5de0-4787-985c-3c2a2324df85,Robert,Martinez,1966-08-02,9161,Full name reported,Full DOB reported,Partial SSN,female,White|Asian; Not Hispanic or Latino,No,Yes,SH,Safe Haven,d3d10d38-7bc4-419f-9d6a-639870a7bd48,Homelessness Prevention,Oregon Balance of State CoC,20251025,,,,,,Phone Intake,20251117,7,20251220,No,eeff7b74-43e8-45d0-97ec-d2779e400fe9,accepted,Accepted,PeaceHealth Sacred Heart,20250923,Yes,No,20251018,PeaceHealth Sacred Heart,BitFocus-Clarity-HMIS,BitFocus Clarity
9211ce30-a12d-43e5-8efb-de1aa970e495,df96e88e-1d1d-41e7-8a03-9702871c9b7f,9dd8b14f-c563-4952-a43f-03d040b0259c,Noah,White,2000-02-22,5832,Full name reported,Full DOB reported,Client doesn't know,female,Asian|White; Not Hispanic or Latino,No,Yes,TH,Transitional Housing,5b1de255-f4ca-4ad1-9038-65193d7732b4,Transitional Housing,Portland/Multnomah County CoC,20240303,20240830,04,Non-payment of rent or occupancy charge,Housed,Temporary housing,Referral,20250901,16,20250901,No,420d6a0b-a533-4df3-a481-72e899a94da3,accepted,Accepted,Providence Portland Medical Center,20251215,Yes,No,20250917,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
214e9027-d1a1-40e0-afe9-83cd4a55189d,2c0e9d25-8245-43cd-b9f8-308565e163f3,95434293-d333-47e8-b418-2beb2fcb0a08,Noah,Lee,2020-05-17,2975,Partial name reported,Full DOB reported,Client refused,male,Black or African American|White; Not Hispanic or Latino,No,Client doesn't know,PH,Permanent Housing,02ffde66-6dcd-47cf-99cd-4b98ceeb4890,Emergency Shelter,Oregon Balance of State CoC,20251115,20260513,03,Non-compliance with program rules,Housed,Institutional,Housing Identified,20250406,3,20250426,No,255f146c-28cc-4adf-90ab-28e42571d7c9,accepted,Accepted,Providence Portland Medical Center,20250824,Yes,No,20250909,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
bc2b4db9-0994-40a7-bad0-9d006cc869cd,90d60eb4-49b2-488f-8a3f-56d13703a89d,a2708898-3d3f-46fb-a86c-47c46e2f2ea0,Rosa,Garcia,2007-07-10,5332,Full name reported,Full DOB reported,Partial SSN,male,Asian|Native Hawaiian or Other Pacific Islander; Hispanic or Latino,No,No,SH,Safe Haven,99dc938e-9d07-4a89-8017-cbbbd9017c7a,Permanent Supportive Housing,Oregon Balance of State CoC,20241119,20250701,03,Non-compliance with program rules,Unknown,Other,VI-SPDAT Assessment,20250926,1,20250516,No,7388add7-705b-4a34-b9c3-949bed43a5cd,accepted,Accepted,OHSU Hospital,20250510,Yes,No,20251122,OHSU Hospital,BitFocus-Clarity-HMIS,BitFocus Clarity
3f745726-61e0-483e-86e7-65a018439510,b383d7fb-ce26-45dd-869e-fff1bac98f40,8377a459-d7bf-42af-af59-61a4bc51454b,Lisa,Anderson,1998-02-27,5417,Full name reported,Full DOB reported,Client doesn't know,female,Asian|Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,Yes,HH,Place not meant for human habitation,ca0bc19d-e3f7-4cc5-8fc6-242f5d191436,Permanent Supportive Housing,Portland/Multnomah County CoC,20250322,,,,,,Problem Solving,20250607,11,20250501,No,010d0f94-704d-4ac7-88de-237316ff6403,declined,Declined,Providence Portland Medical Center,20250423,Yes,No,20250828,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
d5203d00-ebc0-40bb-ad1a-baf7f1a82b85,ecc5d021-7491-4e13-a5ae-dae71826f162,893cb641-fc02-4557-84c2-a28cbca55fbd,Wei,White,1988-09-08,8756,Full name reported,Full DOB reported,Partial SSN,female,White; Not Hispanic or Latino,No,Yes,ES,Emergency Shelter,dffb9ea9-d0d6-4f49-8c27-b701306a9e13,Emergency Shelter,Oregon Balance of State CoC,20250614,20251206,05,Reached maximum time allowed,Housed,Institutional,Referral to RRH,20260203,15,20250704,No,52c9c05e-c1c6-48e5-a8c9-4c14cffe4c69,accepted,Accepted,Legacy Emanuel Medical Center,20250717,Yes,No,20251129,Legacy Emanuel Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
7880ad65-d3ab-4474-ac6e-424792263528,4bed52e2-0140-49fa-8742-2216797e0dc9,e673696f-3e05-43ba-bcd0-144f11e17333,Linda,Thomas,1960-05-18,3627,Full name reported,Approx/partial DOB,Client refused,transgender-male,Black or African American|Asian; Not Hispanic or Latino,No,Yes,ES,Emergency Shelter,5b554fa8-c0ab-46b1-a166-4287e68b9180,Emergency Shelter,Eugene/Springfield CoC,20240308,20240717,02,Completed program,Housed,Institutional,Referral,20260206,5,20260110,No,da4e4370-ce9b-4dc7-8200-f70f512ea2fa,no_show,No Show,Legacy Emanuel Medical Center,20250810,Yes,No,20251222,Legacy Emanuel Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
d71b48d3-6699-43db-947b-839264a0dabe,f48d3d66-fe6f-4f9b-bf31-006a2f31f77e,e46f2813-4406-4052-a099-75638c4fbd35,Liam,Martinez,1961-04-28,7476,Full name reported,Full DOB reported,Full SSN reported,female,White|Asian; Not Hispanic or Latino,Yes,Client doesn't know,HH,Place not meant for human habitation,746ad49f-924a-430e-8fb5-c5b2ff6aa336,Emergency Shelter,Oregon Balance of State CoC,20250526,,,,,,Referral,20250928,12,20251011,No,8f336041-a4ba-4a8e-899d-142eaa5c5567,declined,Declined,PeaceHealth Sacred Heart,20251205,Yes,No,20260221,PeaceHealth Sacred Heart,BitFocus-Clarity-HMIS,BitFocus Clarity
7f7378c7-4a17-4b6a-8f70-bf55683bb6fd,e0b4aafd-1ea7-4c0c-81aa-2cb69b58130a,14218aa5-ce12-48dc-9f86-b9246bbdc656,John,Lee,2017-07-21,8919,Partial name reported,Full DOB reported,Client doesn't know,female,White|Black or African American; Not Hispanic or Latino,No,No,SH,Safe Haven,ffbf5af3-5176-4383-a6f1-e3a1f92ad0d6,Other,Eugene/Springfield CoC,20240313,,,,,,Referral,20250815,13,20250906,No,9dbc6c1d-3f33-4f94-9da0-1c3c7e7ce70e,no_show,No Show,Providence Portland Medical Center,20250309,Yes,No,20251018,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
0455dfd8-468a-4bb1-a189-89d509ea5d47,df5e0051-f58b-4256-b94e-ba495bd28b26,40b90819-d23f-4af8-8e14-bdc4935d3c75,Ana,Lee,1937-03-22,7232,Full name reported,Full DOB reported,Full SSN reported,transgender-male,Black or African American|White; Not Hispanic or Latino,No,Yes,OT,Other,e31e0579-68fb-43df-9082-e6112851500a,Permanent Supportive Housing,Oregon Balance of State CoC,20240630,,,,,,Emergency Shelter Placement,20250717,3,20250513,Yes,a69e424f-5654-4fb4-879f-435914402ec7,accepted,Accepted,Salem Health,20250805,Yes,Yes,20260113,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
1381e1f7-16a5-4d7f-89cd-06c45cc9f335,69f4853c-05da-4396-8e1c-8cde40640e45,31901cb8-836c-48e7-8baf-8abd558ad82e,David,Chen,1950-08-06,7241,Full name reported,Full DOB reported,Full SSN reported,male,American Indian or Alaska Native|Black or African American; Not Hispanic or Latino,No,No,PH,Permanent Housing,292e01ff-8fff-43f5-bd45-7070eeba88c7,Street Outreach,Oregon Balance of State CoC,20241115,20250613,03,Non-compliance with program rules,Housed,Permanent housing,Phone Intake,20250302,6,20251010,No,87e60588-8855-44c0-98a1-46abcb60ed11,pending,Pending,Providence Portland Medical Center,20250308,Yes,No,20260206,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
0ba9a59e-a0a8-4cee-851f-f52a69d1bc61,38431dd2-af50-42ee-b9f2-cdd05ae4f80d,7351f61a-c68a-45cd-97f7-18e8114793ed,Lisa,Martinez,1936-11-13,2874,Full name reported,Full DOB reported,Full SSN reported,female,White; Not Hispanic or Latino,No,Yes,PH,Permanent Housing,5e9f0c97-aab8-4394-a102-48c0956bb4f8,Street Outreach,Oregon Balance of State CoC,20250402,20260211,03,Non-compliance with program rules,Housed,Other,Housing Identified,20250710,2,20251118,No,4a612f0b-cd05-4b4e-bb54-de6ed7ab1a0e,no_show,No Show,OHSU Hospital,20250826,Yes,Yes,20250905,OHSU Hospital,BitFocus-Clarity-HMIS,BitFocus Clarity
31c90fd9-89ba-40c6-9e11-bd904c297a76,127143d1-8c96-4ca6-87b4-822a01051eb3,3c8c0990-1661-4497-b5d1-6185709cb912,Michael,Williams,1954-02-28,8905,Full name reported,Full DOB reported,Partial SSN,female,Asian|American Indian or Alaska Native; Not Hispanic or Latino,No,No,ES,Emergency Shelter,984d6c82-27c0-4460-a04d-9d7ed44c3fe1,Street Outreach,Eugene/Springfield CoC,20250322,20260212,02,Completed program,Unknown,Permanent housing,VI-SPDAT Assessment,20250601,11,20251028,No,feebdc61-be46-45b0-930d-495e6430fad2,accepted,Accepted,OHSU Hospital,20250731,Yes,No,20251212,OHSU Hospital,BitFocus-Clarity-HMIS,BitFocus Clarity
e71c8e22-ad27-464e-8ed0-71fbe2dae1bb,c2c90b1c-31b6-430f-bc0b-fc3998f367a0,1fa39e82-9253-4650-ab40-f1ae51a2f743,Ethan,Anderson,1967-02-24,2849,Full name reported,Full DOB reported,Client doesn't know,female,White; Not Hispanic or Latino,No,Yes,ES,Emergency Shelter,099fe00d-ad88-47f0-90c0-685e2c4d94b9,Permanent Supportive Housing,Portland/Multnomah County CoC,20240502,,,,,,Housing Identified,20250731,5,20250612,Yes,19bd2cb9-28cc-45ce-b371-bc6412c87b99,accepted,Accepted,Legacy Emanuel Medical Center,20251226,Yes,No,20251120,Legacy Emanuel Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
3fdeb9e5-61dc-4ed0-839d-e65f8db07644,c4d2b74a-c6d2-4e8f-945d-737f845a7447,a97ea73a-3bab-4208-ac0e-476d210bdfaf,Nadia,Thomas,1965-10-13,6990,Full name reported,Full DOB reported,Client doesn't know,male,Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,Client doesn't know,PH,Permanent Housing,9ec93506-d742-4c0a-8d3b-e05bf17fe67a,Transitional Housing,Eugene/Springfield CoC,20240825,,,,,,Referral to RRH,20250627,5,20250319,No,01be618f-da1a-47e3-8430-f3eb0a62869c,declined,Declined,OHSU Hospital,20250913,Yes,No,20251004,OHSU Hospital,BitFocus-Clarity-HMIS,BitFocus Clarity
2782e3c4-c55d-4fc3-9edc-6c7fc484158b,dd00a140-677a-4e45-a13d-f53c59e3e9f1,cae003f2-a178-498f-8087-7e4a91a740ea,Noah,Garcia,1969-10-27,5943,Full name reported,Full DOB reported,Full SSN reported,female,Black or African American|Asian; Hispanic or Latino,No,Yes,OT,Other,6661717a-860f-4764-abe2-4196f4e5099f,Other,Eugene/Springfield CoC,20240415,20240608,01,Left for a housing opportunity before completing program,Housed,Permanent housing,Phone Intake,20251005,15,20250830,No,72757ae9-564c-4538-9cb2-c1291d5f5ff9,accepted,Accepted,Legacy Emanuel Medical Center,20251225,Yes,No,20260214,Legacy Emanuel Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
d656979a-fa5c-470f-b441-85b71494c313,e9c2fba6-c1a4-4c0f-8b54-39a44566ef74,68212c2e-1342-4428-97fd-3747a4f8aebb,Wei,Jackson,1962-11-24,2890,Full name reported,Full DOB reported,Client refused,male,Black or African American; Hispanic or Latino,No,No,OT,Other,046b8346-2ddf-4843-b743-cdf951d8a83f,Homelessness Prevention,Portland/Multnomah County CoC,20250810,,,,,,Emergency Shelter Placement,20251215,15,20250430,No,945d7df1-222f-4d12-bbea-87263b2cd434,declined,Declined,OHSU Hospital,20250724,Yes,No,20250917,OHSU Hospital,BitFocus-Clarity-HMIS,BitFocus Clarity
7b097431-e83e-4669-9ec9-7b974b7b992a,f101a854-edda-4968-ae0d-5b1205062464,20532fa8-aeb8-4c03-b292-d1c480724d8a,Ethan,Garcia,1936-11-02,8000,Full name reported,Full DOB reported,Client refused,female,Asian; Not Hispanic or Latino,No,No,PH,Permanent Housing,3a7fa716-bcc8-40fd-b1ca-2bd4b49042f8,Emergency Shelter,Eugene/Springfield CoC,20240517,,,,,,Referral to RRH,20250613,1,20251116,Yes,6c356bf9-c5b9-4fc2-9259-54766adaf634,accepted,Accepted,Salem Health,20250817,Yes,No,20260204,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
a2edef98-fb02-4427-948f-3a6e32239ecb,ac92ae5f-31e8-47d9-8992-77401d429316,6b995e9a-2d3d-4575-af53-24785546a526,Ana,Garcia,2023-08-15,2000,Full name reported,Full DOB reported,Client doesn't know,female,Native Hawaiian or Other Pacific Islander|Black or African American; Not Hispanic or Latino,No,No,OT,Other,67e5c86f-4c72-497c-b4b8-bb4f2fd46185,Street Outreach,Eugene/Springfield CoC,20241015,,,,,,Emergency Shelter Placement,20250706,8,20250527,No,035a816c-0e69-4a23-ab6e-5791da648453,accepted,Accepted,PeaceHealth Sacred Heart,20250602,Yes,No,20251031,PeaceHealth Sacred Heart,BitFocus-Clarity-HMIS,BitFocus Clarity
ae9db07b-ecfa-461d-9a92-aeea65a44fc7,5813c2d5-a562-47f4-a4a6-091d3cefd06d,dba47b96-9396-48d4-bc50-b0a487269c07,Omar,Thomas,2019-07-15,5509,Full name reported,Full DOB reported,Partial SSN,female,American Indian or Alaska Native; Not Hispanic or Latino,Yes,Yes,DO,Doubled up with family or friends,b29fd3f6-d212-40bf-9197-b2307ba4c9d4,Rapid Re-Housing,Eugene/Springfield CoC,20251008,,,,,,VI-SPDAT Assessment,20251009,5,20250911,No,e7632663-a4f3-4fd2-8d2c-07c435157613,accepted,Accepted,Providence Portland Medical Center,20250523,Yes,No,20260209,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
75a991c2-1dd4-4bf3-8888-18a6f7797142,d6e21a6a-3eb4-44a8-8d39-96678f39e453,0b3f80b8-264f-45b0-b063-98aef8359489,Emma,Williams,1951-05-10,7336,Full name reported,Full DOB reported,Partial SSN,female,White|Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,No,DO,Doubled up with family or friends,1f59c2e6-cc8f-4c61-be93-e9c6fa468ac5,Transitional Housing,Oregon Balance of State CoC,20250223,20260206,05,Reached maximum time allowed,Not Housed,Permanent housing,Referral to RRH,20250911,10,20250503,No,e6fad1c3-f511-451a-8dd3-768109b64502,accepted,Accepted,Salem Health,20250621,Yes,No,20260211,Salem Health,BitFocus-Clarity-HMIS,BitFocus Clarity
850f19ce-e9a7-41e4-b817-cb6e8397d26d,4a81c422-ae2c-428b-9620-11ebfc7703ee,2803e36d-b634-4401-a1bf-38176f3acdc4,Nadia,Williams,1985-06-12,7846,Full name reported,Full DOB reported,Client doesn't know,female,American Indian or Alaska Native|Asian; Not Hispanic or Latino,No,Client doesn't know,PH,Permanent Housing,9fe105d0-097e-4199-a9a9-125d2fa0e592,Homelessness Prevention,Oregon Balance of State CoC,20241115,,,,,,Referral,20251011,11,20260203,Yes,3667d3c7-6afc-436b-ae75-35eb08b28da7,declined,Declined,Providence Portland Medical Center,20260205,Yes,No,20260127,Providence Portland Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
749bb4ca-8fb6-4ece-91e7-1357ba9c03c2,9e700ada-2f24-4db0-8223-b1b30449373a,059a7449-a4fb-4297-bbdb-16b72fc59340,Nadia,Brown,1995-11-03,7576,Full name reported,Full DOB reported,Partial SSN,male,White; Not Hispanic or Latino,No,No,DO,Doubled up with family or friends,6c8326de-30e5-4935-828c-404009ca8a7d,Other,Oregon Balance of State CoC,20250611,,,,,,Referral to PSH,20260218,14,20250812,No,b3eb8629-418b-4386-92b3-11ff12ef52ec,declined,Declined,OHSU Hospital,20260107,Yes,No,20250909,OHSU Hospital,BitFocus-Clarity-HMIS,BitFocus Clarity
