hmis_record_id,person_id,hmis_client_unique_id,first_name,last_name,date_of_birth,ssn_last4,name_data_quality,dob_data_quality,ssn_data_quality,gender_hmis,race_ethnicity_all,veteran_status,disabling_condition,prior_living_situation_code,prior_living_situation_desc,enrollment_id,program_type,coc_region,program_start_date,program_exit_date,exit_reason_code,exit_reason_desc,housing_status_at_exit,destination_at_exit,ce_event_type,ce_event_date,vi_spdat_score,vi_spdat_score_date,chronic_homeless_status,referral_id,referral_status_code,referral_status_desc,referral_agency,referral_date,active_roi,revoked_consent,last_activity_date,last_activity_agency,data_source,hmis_platform
e47e440d-9264-4909-9d6a-e516459b1682,96e2b693-c0f7-427d-9d14-89c8190bd876,23671a3d-22cb-4a5a-9703-d54cdf3b55ea,Sarah,Anderson,1953-03-19,6227,Full name reported,Full DOB reported,Client doesn't know,male,American Indian or Alaska Native; Not Hispanic or Latino,No,No,DO,Doubled up with family or friends,5a2507e4-df09-442b-92e0-4fbd0eba290c,Homelessness Prevention,Seattle/King County CoC,20250715,20260528,06,Needs could not be met by program,Housed,Temporary housing,Housing Identified,20260214,10,20250611,Yes,0bda458c-7591-432e-b4ca-46a61315d39c,no_show,No Show,MultiCare Health System,20250304,Yes,No,20260106,MultiCare Health System,BitFocus-Clarity-HMIS,BitFocus Clarity
8e10ce11-cfd1-47f3-a082-fdb6148b3353,9405718a-4349-44c8-a68d-f127fd8d26cc,2fa5d6c8-1e9c-4c64-bd0e-fe93d36e886b,Noah,Khan,1967-03-26,7502,Full name reported,Approx/partial DOB,Client doesn't know,female,Black or African American; Unknown,No,Client doesn't know,HO,Hotel/motel,68812e34-bef1-417c-bf19-31bf67cc3919,Homelessness Prevention,Washington Balance of State CoC,20251206,20261122,01,Left for a housing opportunity before completing program,Housed,Temporary housing,Problem Solving,20260221,12,20250823,No,02746099-d043-43b5-88a9-0d9fd70d9413,accepted,Accepted,UW Medical Center,20250510,Yes,No,20260119,UW Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
de69907f-c1bb-48ab-862b-1a043f04ce04,fd303d10-35d0-4a9a-b785-46a734732790,5274788e-c0e2-46f1-ab50-15bf59ad91e7,Maria,Thomas,2001-07-14,6667,Full name reported,Full DOB reported,Full SSN reported,male,American Indian or Alaska Native|Black or African American; Not Hispanic or Latino,No,Yes,DO,Doubled up with family or friends,d34e7b28-9fd3-4fb5-bd9a-e124ff68fcee,Other,Spokane CoC,20241018,,,,,,Referral,20251002,7,20260130,Yes,cd2c2ba7-c85a-45cc-b54f-a81207f5ad9b,declined,Declined,Virginia Mason Medical Center,20250417,Yes,No,20260213,Virginia Mason Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
2520a80a-eeca-4323-9d12-d074fc648ed4,591e85d1-135f-4b52-9ee0-50532b5c47c4,9b0de99a-0b90-4c9d-8656-470213a45ccf,William,Davis,1986-05-08,8578,Full name reported,Full DOB reported,Partial SSN,female,Asian|Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,No,SH,Safe Haven,bc963934-362f-414a-b116-c4088272aff0,Homelessness Prevention,Seattle/King County CoC,20250812,20260520,06,Needs could not be met by program,Unknown,Temporary housing,Referral to RRH,20250810,7,20250302,Unknown,fc3d4aca-f7e7-4e02-b04c-0b1683cbff03,pending,Pending,MultiCare Health System,20250628,Yes,No,20250927,MultiCare Health System,BitFocus-Clarity-HMIS,BitFocus Clarity
dcbf9e95-d532-43d9-b4ca-a2c474502bd4,5f4a5df2-3cf7-4ea0-a011-7df5cde3def3,92dabb5c-fa39-4f1a-b5d4-ee11384f58a8,Marcus,Thomas,1952-05-07,8498,Full name reported,Full DOB reported,Client refused,male,Black or African American; Not Hispanic or Latino,No,No,PH,Permanent Housing,a9f78728-13a8-49d7-b351-e3badf31ffa1,Street Outreach,Seattle/King County CoC,20250324,20260227,06,Needs could not be met by program,Housed,Permanent housing,Phone Intake,20250507,13,20250325,No,9f274a5a-c698-488b-8e3e-382bc82ee4d8,declined,Declined,PeaceHealth St. Joseph,20260210,Yes,Yes,20251005,PeaceHealth St. Joseph,BitFocus-Clarity-HMIS,BitFocus Clarity
9567ae78-f673-477a-a98b-961855a7eac3,04e987dc-fbcf-4b10-9bd4-8159b9d6de01,5ab325f6-ab2f-4c9a-a0fc-6465013d505d,Carlos,Lee,2014-08-31,6699,Full name reported,Full DOB reported,Full SSN reported,female,White; Not Hispanic or Latino,No,No,ES,Emergency Shelter,3e376511-932f-413e-95ed-8212665678c5,Permanent Supportive Housing,Spokane CoC,20240618,20250604,05,Reached maximum time allowed,Housed,Other,Referral,20251004,4,20250925,Yes,3fb61611-0e60-44b7-8fa9-9bcc9b100eb7,pending,Pending,Swedish Medical Center,20250926,Yes,No,20251113,Swedish Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
df420c66-fad7-4106-9af0-6d3a83f2557f,71e3db8a-f37f-446a-9a35-7ecadbdcf378,195a90ae-6908-4931-881d-57d5db0c7795,David,Lee,1999-05-02,6445,Full name reported,Full DOB reported,Partial SSN,female,American Indian or Alaska Native|White; Hispanic or Latino,No,Yes,HH,Place not meant for human habitation,c4e716da-b01d-4290-b487-45547eab05ad,Rapid Re-Housing,Seattle/King County CoC,20250528,20250706,99,Unknown/other,Not Housed,Other,VI-SPDAT Assessment,20251119,9,20250319,Yes,6411bfd6-a16a-4160-afbc-9a82de1f1b8a,accepted,Accepted,PeaceHealth St. Joseph,20251118,Yes,No,20251114,PeaceHealth St. Joseph,BitFocus-Clarity-HMIS,BitFocus Clarity
3467f68d-2db2-44ec-8723-7875d3b5b4d2,40e8d029-05cc-480c-ab00-2bd9c1fdc650,3be0a711-af10-4c93-949d-bfbbf23e2df1,Noah,Williams,1988-03-19,7419,Full name reported,Full DOB reported,Partial SSN,male,Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,No,TH,Transitional Housing,a7d7ec0f-95f6-4a94-851c-8cb07c6dad51,Permanent Supportive Housing,Washington Balance of State CoC,20250526,20260501,02,Completed program,Unknown,Other,Problem Solving,20250911,2,20251107,No,5d400e3a-084f-48bf-bf7d-1017fb899dc4,accepted,Accepted,MultiCare Health System,20251010,Yes,No,20250915,MultiCare Health System,BitFocus-Clarity-HMIS,BitFocus Clarity
38d2c5f5-38bc-4859-8c1e-575fe366eaf0,3ba25047-99a4-4f7d-b8d2-3b9b5feff5ab,25ec3f72-7fff-4996-a3aa-3947106b2586,Liam,Garcia,1974-07-02,9084,Partial name reported,Full DOB reported,Partial SSN,female,Black or African American|Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,Yes,OT,Other,42c11669-1c86-4a8c-b642-f283921e9318,Rapid Re-Housing,Tacoma/Lakewood CoC,20250809,,,,,,Referral to RRH,20250421,8,20250425,Unknown,d0655579-9b78-4dab-ae1a-acfc2ab02635,declined,Declined,PeaceHealth St. Joseph,20260129,Yes,No,20260215,PeaceHealth St. Joseph,BitFocus-Clarity-HMIS,BitFocus Clarity
8122bfe2-cc7a-4e2a-9610-e2615102a5fa,bc5e42cc-3e3d-4d35-921c-0cd77d307226,3c3b020c-c7eb-462c-9d21-91431763b3dc,Ethan,Taylor,1968-06-22,1581,Full name reported,Full DOB reported,Client refused,female,Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,No,ES,Emergency Shelter,98fa2a31-3105-43f2-a9d9-3e2d70e704ce,Homelessness Prevention,Spokane CoC,20250207,20250618,02,Completed program,Not Housed,Permanent housing,Problem Solving,20250831,14,20250712,No,998c1809-404e-42c8-abe6-0469abcd214e,accepted,Accepted,Virginia Mason Medical Center,20250719,Yes,No,20260102,Virginia Mason Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
4f65125c-e1ad-4fc2-aa6e-b038af79f7fe,b162de54-8f9f-4cf2-accf-0ba6abad4b04,68736397-a21e-4f28-bfce-4b1d89469324,Destiny,Williams,2023-07-26,9722,Client refused,Full DOB reported,Partial SSN,male,Asian; Not Hispanic or Latino,No,Yes,ES,Emergency Shelter,af8292d7-5260-4b45-9ba8-e02f078d0aef,Emergency Shelter,Tacoma/Lakewood CoC,20250507,20251026,06,Needs could not be met by program,Not Housed,Permanent housing,Phone Intake,20250724,17,20250616,Unknown,24eda5ef-3101-4ad8-ad15-7f183618d371,accepted,Accepted,Swedish Medical Center,20250330,Yes,No,20251126,Swedish Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
68e03a88-0749-4025-b40b-0a619c4bdd8a,bcefa5aa-f637-48ab-afeb-e54f3c6c6409,1d24ad7d-f37a-46e7-9456-30ed344b8c04,Linda,Johnson,2007-11-27,7319,Full name reported,Full DOB reported,Client doesn't know,male,Black or African American; Not Hispanic or Latino,No,No,ES,Emergency Shelter,3746e378-4cc0-440d-9d26-98959d303ae4,Emergency Shelter,Seattle/King County CoC,20240411,20240906,99,Unknown/other,Housed,Other,Referral to PSH,20250802,9,20260211,Yes,6820dd50-81c5-4324-a333-059824f880ff,accepted,Accepted,MultiCare Health System,20260212,Yes,No,20260119,MultiCare Health System,BitFocus-Clarity-HMIS,BitFocus Clarity
f89fdff2-6be7-499e-b9fb-d73e3554cd72,b8cd6881-48ee-45c0-90b9-77bd4ab9ce41,d104bb1f-59ec-4ef1-bcbb-6261eb615102,Yuki,Jackson,1970-09-05,8263,Full name reported,Full DOB reported,Full SSN reported,female,American Indian or Alaska Native; Not Hispanic or Latino,No,Yes,DO,Doubled up with family or friends,2ee6307f-b3bc-4dd3-8960-e7beee45a306,Permanent Supportive Housing,Seattle/King County CoC,20240912,20250716,02,Completed program,Not Housed,Permanent housing,Housing Identified,20250628,11,20251006,Yes,f661946a-e7af-4314-80ff-605ca0ace1e8,declined,Declined,Swedish Medical Center,20251009,Yes,No,20250923,Swedish Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
fae150a8-468f-4828-aeaf-8750f5d69e95,1349137d-c989-41bb-9f16-222f2ffb768c,1058f2ce-b362-41b8-ae88-5a9757f242f0,Ana,Williams,2018-01-09,2937,Full name reported,Full DOB reported,Full SSN reported,female,Asian|American Indian or Alaska Native; Not Hispanic or Latino,No,Client doesn't know,DO,Doubled up with family or friends,d9c27c8a-340b-413e-9bcc-8865218f5049,Rapid Re-Housing,Tacoma/Lakewood CoC,20241228,20250716,05,Reached maximum time allowed,Housed,Temporary housing,Phone Intake,20250324,11,20251020,No,ac7c9c81-c356-4bbb-aa4b-2c669e795cfe,pending,Pending,UW Medical Center,20250426,Yes,No,20251022,UW Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
f3fe54cb-7c63-40b1-be34-64b15d599595,d5b7d562-b5ad-4d15-9221-bd4bea02d498,861006f1-4675-4058-bb38-ccef4b5ab62e,Rosa,Lee,2014-07-28,3439,Full name reported,Full DOB reported,Client doesn't know,male,Black or African American; Not Hispanic or Latino,No,No,ES,Emergency Shelter,5b6d0b45-549e-4424-a80c-cfea8b33d665,Permanent Supportive Housing,Tacoma/Lakewood CoC,20250730,,,,,,VI-SPDAT Assessment,20251016,17,20250517,No,c2847add-0726-4d2a-a364-059fb92a34b3,accepted,Accepted,PeaceHealth St. Joseph,20250821,Yes,No,20251019,PeaceHealth St. Joseph,BitFocus-Clarity-HMIS,BitFocus Clarity
75954e84-05b5-43f0-8926-4eec387324bd,f716d273-f63c-4239-b0d7-a6f10f3969a8,fa2ed7f5-fd21-4115-b1e0-b1a1d33c8bf0,Grace,Taylor,1961-03-05,5147,Full name reported,Full DOB reported,Client doesn't know,male,Black or African American; Not Hispanic or Latino,Yes,Yes,ES,Emergency Shelter,ea4ac283-6425-4e54-9fc4-b0c6d5f35c17,Rapid Re-Housing,Spokane CoC,20250215,,,,,,Referral to RRH,20251214,17,20251110,Yes,69ad068f-5ab9-486d-b39b-c83bb01dcd64,accepted,Accepted,PeaceHealth St. Joseph,20250929,Yes,No,20251029,PeaceHealth St. Joseph,BitFocus-Clarity-HMIS,BitFocus Clarity
b1e64032-5b39-4593-90b6-55c84de78b17,55dcb009-f0fb-4c59-b1ae-aee2b863b57b,92f741fa-f60a-430c-bbb8-bb3342f25f23,Linda,Garcia,1962-08-28,8206,Full name reported,Full DOB reported,Partial SSN,male,Asian|Black or African American; Hispanic or Latino,No,Yes,SH,Safe Haven,961b0456-9aff-4752-a6ae-60645ffa3b9f,Rapid Re-Housing,Seattle/King County CoC,20250621,,,,,,Referral to PSH,20250601,0,20260118,Yes,f03b92bd-11b2-4e37-a7c8-7094007d7a59,accepted,Accepted,Virginia Mason Medical Center,20260205,Yes,No,20251230,Virginia Mason Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
7bf1f782-b5f4-43c8-8f8b-f046821cbd15,38cfd7de-3746-4c10-9dcb-4d0484a5a049,4de68a0f-4672-46c9-b93a-d693ffb50e13,Linda,Thomas,1946-04-05,5689,Full name reported,Full DOB reported,Full SSN reported,female,Asian; Not Hispanic or Latino,No,No,DO,Doubled up with family or friends,8f8cff3a-0408-41e8-9da5-6e86c3ee660f,Other,Seattle/King County CoC,20250516,20250612,01,Left for a housing opportunity before completing program,Not Housed,Temporary housing,Phone Intake,20250921,11,20250925,No,09521fe6-156f-47d5-af8f-d65da67a247b,pending,Pending,Swedish Medical Center,20251106,Yes,No,20260114,Swedish Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
de3ca0cd-2006-447d-bb06-465bc0426733,f6c79a18-ac3b-4d83-8065-4eb5216b6f73,9af59d49-2c54-4075-865a-a655124a6ae8,Liam,Davis,1974-12-29,2573,Full name reported,Full DOB reported,Partial SSN,transgender-male,American Indian or Alaska Native; Not Hispanic or Latino,No,No,ES,Emergency Shelter,e69e33b6-5c16-4ab2-b7d0-065b7f4de0ea,Transitional Housing,Seattle/King County CoC,20251016,20260113,03,Non-compliance with program rules,Housed,Permanent housing,VI-SPDAT Assessment,20250729,2,20251213,Yes,41279cc0-5270-4564-b320-195dffad5fb4,accepted,Accepted,MultiCare Health System,20251102,Yes,No,20251207,MultiCare Health System,BitFocus-Clarity-HMIS,BitFocus Clarity
eeb00743-9209-4a64-b76e-5052d77a81fc,0596bc09-002d-4596-b721-67a241888d1a,db1effc2-3ec0-49f5-94de-30f9a61cf1ec,Yuki,Thomas,2001-07-23,7557,Full name reported,Full DOB reported,Client refused,female,Native Hawaiian or Other Pacific Islander|White; Not Hispanic or Latino,No,No,OT,Other,03787a19-00c2-4b2e-a0ab-4da8cfeefe73,Rapid Re-Housing,Seattle/King County CoC,20251125,,,,,,VI-SPDAT Assessment,20251006,9,20250919,No,854cd02a-5650-4ebc-8d60-090e075231a5,accepted,Accepted,MultiCare Health System,20250925,Yes,No,20260104,MultiCare Health System,BitFocus-Clarity-HMIS,BitFocus Clarity
0ce99ada-29fa-4033-9ebf-8f8ebc44b18d,b6e83051-746d-418f-b997-52f52f6cdaa0,7b75b039-a2ac-441a-a1b7-8068f41cbedc,Emma,Anderson,2017-02-27,8813,Full name reported,Full DOB reported,Partial SSN,male,American Indian or Alaska Native|Asian; Not Hispanic or Latino,No,Yes,HH,Place not meant for human habitation,128ec5c2-6121-496b-b82e-8f222b3c7027,Emergency Shelter,Washington Balance of State CoC,20260117,,,,,,Phone Intake,20251108,4,20250824,No,438bed0a-8219-43b7-9033-f73b6d488f41,accepted,Accepted,PeaceHealth St. Joseph,20250807,Yes,No,20251121,PeaceHealth St. Joseph,BitFocus-Clarity-HMIS,BitFocus Clarity
bb629547-897a-4039-b735-77e12519d6b4,c031c170-54ab-495a-a97a-ef1477fdb9cd,38ff8d95-4658-4b74-ade5-c3fe58c8fffa,Rosa,Martinez,1966-10-04,1329,Full name reported,Full DOB reported,Client refused,male,Native Hawaiian or Other Pacific Islander|Black or African American; Not Hispanic or Latino,No,No,OT,Other,8022b3f9-798e-45d8-a833-769ab5e1f93e,Street Outreach,Tacoma/Lakewood CoC,20250405,20250920,99,Unknown/other,Unknown,Temporary housing,VI-SPDAT Assessment,20251215,16,20251222,No,0ef85cb4-ffcd-4045-a5dc-edb4e8eb19c3,no_show,No Show,UW Medical Center,20250425,Yes,No,20250902,UW Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
8e776bda-329d-4c8c-9b7f-4b422029d1a5,3ebcabdd-989d-4a57-8185-55865eb3a482,83f1cca6-6ede-4806-be67-7041779be4b0,Jennifer,Williams,1958-09-29,3642,Full name reported,Full DOB reported,Full SSN reported,male,Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,Yes,HO,Hotel/motel,4fdd5960-25c1-475e-a8f4-837a19b7b823,Permanent Supportive Housing,Washington Balance of State CoC,20240405,20250216,06,Needs could not be met by program,Not Housed,Other,VI-SPDAT Assessment,20250902,4,20251104,No,055eabd0-b192-42dd-87e5-c88ab8eb308b,accepted,Accepted,Swedish Medical Center,20260223,Yes,No,20250922,Swedish Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
48089c10-48e4-45d2-98c2-abf6c10ab7c0,0bb21af4-e87e-412d-a91c-322eb426dc00,f2d15d2b-78a6-4560-a40b-0aa8965178c0,Robert,Jackson,1969-04-07,3618,Full name reported,Client doesn't know,Client doesn't know,male,Native Hawaiian or Other Pacific Islander|Asian; Not Hispanic or Latino,No,No,DO,Doubled up with family or friends,0a5dc10f-6ecb-4ba6-9270-ffae8274a03b,Street Outreach,Seattle/King County CoC,20241028,,,,,,Referral to PSH,20251011,11,20250329,Yes,e698442b-a88a-439d-880c-653150a6adff,no_show,No Show,PeaceHealth St. Joseph,20251010,Yes,No,20251113,PeaceHealth St. Joseph,BitFocus-Clarity-HMIS,BitFocus Clarity
86ab11a2-f699-4ce8-b44b-4bfdfe0a2d4c,a5ae1989-b91c-4688-a31f-1210d2ddd12f,ec80be44-fc76-40a7-bac4-c7276997673d,Emma,Johnson,2009-02-26,9004,Full name reported,Full DOB reported,Client refused,male,American Indian or Alaska Native|White; Not Hispanic or Latino,No,Yes,OT,Other,4751f2ab-bec6-4e9e-ab48-53eb3c79ec56,Permanent Supportive Housing,Spokane CoC,20250207,,,,,,Emergency Shelter Placement,20250811,14,20250513,No,11d30bdd-0844-467b-bf21-0c311048b2f1,pending,Pending,Swedish Medical Center,20250516,Yes,No,20260112,Swedish Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
361c506f-221d-4f8b-ad17-c59c1f9552a5,6a908ebe-68fc-4709-a266-77de3f0965ec,c638aa0a-b7fc-4a01-baa7-d45e9e718d28,Rosa,Taylor,1994-05-26,6322,Partial name reported,Approx/partial DOB,Partial SSN,male,Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,Yes,SH,Safe Haven,608fd620-a5d8-4972-8cfb-b8f1b9d10e0e,Rapid Re-Housing,Spokane CoC,20240809,,,,,,Housing Identified,20260104,8,20250912,Yes,eec92f98-68ea-47a2-8c7e-50af2c1b7cf6,accepted,Accepted,UW Medical Center,20251017,Yes,No,20250903,UW Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
d2d35e35-0a2c-4f38-b67e-47aa79e4f3b6,f682bcd0-0903-46bc-bdcf-a8908f9e0a65,8e9bf1dc-b9ce-499b-a44e-c8489d82f0dc,Grace,Martinez,1992-08-16,2183,Full name reported,Full DOB reported,Client doesn't know,female,Native Hawaiian or Other Pacific Islander|American Indian or Alaska Native; Hispanic or Latino,No,Yes,DO,Doubled up with family or friends,eba57a90-42c9-4e4d-a07f-00a06427e859,Emergency Shelter,Tacoma/Lakewood CoC,20240625,20240811,06,Needs could not be met by program,Housed,Permanent housing,VI-SPDAT Assessment,20250828,13,20250804,Unknown,bfff2745-f3cd-4f60-9228-184fe4b7297e,pending,Pending,PeaceHealth St. Joseph,20260217,Yes,No,20251227,PeaceHealth St. Joseph,BitFocus-Clarity-HMIS,BitFocus Clarity
1c518b47-7aa5-4935-98b6-3a0f77928c30,f8145a6a-86a9-44df-afee-f7a32ba18e41,a0dc24d2-a059-4821-b17f-f53aa1f0e8d8,James,Jackson,1936-10-20,4450,Full name reported,Full DOB reported,Partial SSN,male,American Indian or Alaska Native; Unknown,No,Client doesn't know,DO,Doubled up with family or friends,7b514dbf-89ed-4698-b09b-b98439717470,Homelessness Prevention,Spokane CoC,20241216,,,,,,Housing Identified,20250429,9,20250307,No,a6409d67-88f2-4958-815d-9ad43e95d432,accepted,Accepted,PeaceHealth St. Joseph,20260118,Yes,No,20251110,PeaceHealth St. Joseph,BitFocus-Clarity-HMIS,BitFocus Clarity
a5ed3441-5de6-4158-b192-c10d573d73f3,7e69741c-d90f-4676-895f-68cabbc0e338,e4331ecf-0ce3-41cf-b5d4-4d949b18105c,Ethan,Brown,1990-04-14,7948,Client refused,Full DOB reported,Client doesn't know,female,Black or African American|Asian; Not Hispanic or Latino,No,No,HO,Hotel/motel,436d829e-528b-44ad-959a-615d4b44740e,Permanent Supportive Housing,Seattle/King County CoC,20250724,20260317,05,Reached maximum time allowed,Not Housed,Temporary housing,Emergency Shelter Placement,20251117,13,20250405,No,5d4c051b-2e1c-49c3-8a9e-b0e57c4d3cc8,pending,Pending,UW Medical Center,20250716,Yes,No,20251112,UW Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
e0c83f9f-b171-4242-9b8b-b191c345f90c,f6526536-3d49-4775-9180-bc8f7f737613,f2a96e0c-5a5e-4703-8b3e-cb00e307fb8e,Henry,Khan,2003-04-07,1822,Full name reported,Full DOB reported,Client doesn't know,female,White|Black or African American; Not Hispanic or Latino,No,No,SH,Safe Haven,95207e59-003c-46c7-b977-0324a925fbc0,Other,Washington Balance of State CoC,20250614,,,,,,Referral to RRH,20250723,10,20250322,Yes,b7c233fa-6d9d-48fc-882b-7ac890aea1a6,accepted,Accepted,Virginia Mason Medical Center,20250509,Yes,No,20251108,Virginia Mason Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
0e569252-52c7-4bf0-baea-c38bbaa8e516,1bfd8559-7d95-4797-8121-3e45d80a5f86,28196436-5540-447b-84bf-b3699f3aa862,Lisa,Lee,1963-06-06,9919,Full name reported,Full DOB reported,Full SSN reported,female,Asian|American Indian or Alaska Native; Not Hispanic or Latino,No,Yes,HO,Hotel/motel,d18f0aa5-3995-48eb-98c8-8472fb44ff74,Street Outreach,Seattle/King County CoC,20250525,20251211,03,Non-compliance with program rules,Not Housed,Temporary housing,Referral to PSH,20260107,6,20251103,Yes,d1040f32-4e46-4295-9683-513c70d24e1d,accepted,Accepted,PeaceHealth St. Joseph,20250527,Yes,No,20251116,PeaceHealth St. Joseph,BitFocus-Clarity-HMIS,BitFocus Clarity
f3f8ba71-36af-430c-a41f-b9a9f7e61f16,ce4420f8-d43b-47b6-a86c-73896f62a954,530f044d-d702-48e7-9291-6fd9042974a3,Aisha,Thomas,2008-03-06,3419,Full name reported,Full DOB reported,Client doesn't know,female,Native Hawaiian or Other Pacific Islander|Asian; Hispanic or Latino,No,No,HO,Hotel/motel,e9f068b5-5b61-4007-b279-d5dd73c05fd5,Emergency Shelter,Seattle/King County CoC,20240413,,,,,,Housing Identified,20260122,12,20250329,No,6e05cb87-ac2f-426e-b120-ee98b092092a,no_show,No Show,MultiCare Health System,20251226,Yes,No,20260207,MultiCare Health System,BitFocus-Clarity-HMIS,BitFocus Clarity
527e9322-6dd4-4399-ac03-787d8f3ae4a4,3c318f63-f41e-435c-8adf-4ec4e5785950,af658c20-16b9-469f-be63-cad13c034f8a,Michael,Anderson,1968-05-28,7570,Full name reported,Full DOB reported,Partial SSN,transgender-male,Asian; Not Hispanic or Latino,No,No,HH,Place not meant for human habitation,bc4ec8fa-0bcd-4b2f-9f16-e60a870a73d4,Rapid Re-Housing,Spokane CoC,20250317,,,,,,Referral to RRH,20251027,12,20251029,No,e842604f-d70a-418d-ac17-f84729c97fa4,accepted,Accepted,MultiCare Health System,20260117,Yes,No,20251228,MultiCare Health System,BitFocus-Clarity-HMIS,BitFocus Clarity
c03c25d6-f152-4b83-9017-70e5ef4c6e48,93d785f3-bfa0-4a4b-94b9-e9518a674307,c5d5ab4d-970a-43d7-abc3-3d33152584a7,William,Brown,1972-07-26,9976,Full name reported,Full DOB reported,Client doesn't know,female,American Indian or Alaska Native; Not Hispanic or Latino,No,No,ES,Emergency Shelter,105eeff1-8896-454b-8c81-8dd3deddc45a,Other,Tacoma/Lakewood CoC,20250702,20251117,02,Completed program,Not Housed,Permanent housing,Emergency Shelter Placement,20260111,4,20250708,No,5c9cbd79-f354-46df-9e06-e884b9e77c84,accepted,Accepted,MultiCare Health System,20250519,Yes,No,20251102,MultiCare Health System,BitFocus-Clarity-HMIS,BitFocus Clarity
372a2def-1c75-416e-a74c-d35fc94de5c1,d89d6010-7e5b-41e5-8cbb-62b3dea95321,f8b87c74-67fa-4e5a-a02f-524fe8f5485c,James,Williams,1954-10-05,4784,Full name reported,Full DOB reported,Full SSN reported,male,Asian|Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,Yes,HO,Hotel/motel,62eaf9aa-322c-49ee-b5b5-7efe370c648f,Street Outreach,Tacoma/Lakewood CoC,20260108,,,,,,VI-SPDAT Assessment,20260116,8,20250418,Yes,b6b576bd-db5c-407e-8545-0751484fe3bd,accepted,Accepted,MultiCare Health System,20250323,Yes,No,20250907,MultiCare Health System,BitFocus-Clarity-HMIS,BitFocus Clarity
fced76da-b374-496a-8b03-9a4e4fd114ff,3e7f6b5a-34a4-4ae3-960f-5837cb67aed7,4cdee6ba-7c4a-4165-9fc1-4c30e2f5e739,David,Anderson,1954-08-27,5862,Full name reported,Full DOB reported,Client doesn't know,female,Asian; Not Hispanic or Latino,No,Yes,HO,Hotel/motel,56207def-b14a-473b-944f-78d422d6ab30,Transitional Housing,Tacoma/Lakewood CoC,20240612,20240814,02,Completed program,Not Housed,Temporary housing,VI-SPDAT Assessment,20250531,16,20260105,No,c1d10895-6444-46e7-9f2e-801ebd7f877d,no_show,No Show,UW Medical Center,20250624,Yes,No,20260212,UW Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
d535df74-80bb-486f-84e4-71ac38cffdb3,b14f3467-6a0c-460e-8d4c-bff5ce21c06a,96bdb30d-4c6e-41b3-9664-eb0d71168ec4,Priya,Khan,1956-06-04,6183,Full name reported,Full DOB reported,Full SSN reported,male,Native Hawaiian or Other Pacific Islander|Asian; Not Hispanic or Latino,No,Yes,PH,Permanent Housing,25dc5b02-aece-4499-a29c-00a39f72365d,Other,Tacoma/Lakewood CoC,20250319,20250914,03,Non-compliance with program rules,Housed,Institutional,Housing Identified,20251025,5,20251130,Unknown,f965728f-fa8e-452d-aa97-aedcaf7cc4dd,declined,Declined,PeaceHealth St. Joseph,20250529,Yes,No,20250916,PeaceHealth St. Joseph,BitFocus-Clarity-HMIS,BitFocus Clarity
35a893ec-7ff5-44b1-94df-4ad26edf8d65,f0d31fba-9f08-4ad5-8637-9876eb0c26a1,ac64c74b-6a35-4392-9775-9a6a639c7881,Michael,Williams,1958-05-30,1841,Full name reported,Full DOB reported,Partial SSN,male,Black or African American|Native Hawaiian or Other Pacific Islander; Not Hispanic or Latino,No,Yes,HH,Place not meant for human habitation,e7859eb9-67d7-4019-8d08-261ab24b70dc,Other,Spokane CoC,20250206,,,,,,Referral to PSH,20260208,9,20251211,Yes,2cf10534-eee5-48ce-b7e2-6565c69d1896,accepted,Accepted,UW Medical Center,20250402,Yes,No,20260224,UW Medical Center,BitFocus-Clarity-HMIS,BitFocus Clarity
